task_id,param_id,param_name,variance_contribution
9977,split criterion,split criterion,0.0030657868355259887
9977,imputation,imputation,0.00035767752407441487
9964,min. samples leaf,min. samples leaf,0.40384100908225906
9964,max. features,max. features,0.47638097082689324
9964,bootstrap,bootstrap,0.00046283686054444446
9964,bootstrap / max. features,bootstrap / max. features,0.03220654826946512
9964,max. features / min. samples leaf,max. features / min. samples leaf,0.032420259576352084
9964,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.013973152828516355
9964,min. samples split,min. samples split,0.0007666645647229341
9964,split criterion,split criterion,8.016354378613685e-05
9964,imputation,imputation,0.0002331045745791957
3573,min. samples leaf,min. samples leaf,0.29203520773786207
3573,max. features,max. features,0.44826948357581353
3573,bootstrap,bootstrap,0.011685844040827462
3573,bootstrap / max. features,bootstrap / max. features,0.11658063021233
3573,max. features / min. samples leaf,max. features / min. samples leaf,0.05007047283821531
3573,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.022011873486943834
3573,min. samples split,min. samples split,0.002680503615406652
3573,split criterion,split criterion,0.00019109552515891268
3573,imputation,imputation,0.00037497375554035783
22,min. samples leaf,min. samples leaf,0.3000752590918631
22,max. features,max. features,0.4535318169365757
22,bootstrap,bootstrap,0.015589547566248595
22,bootstrap / max. features,bootstrap / max. features,0.09093507793998151
22,max. features / min. samples leaf,max. features / min. samples leaf,0.0375496165535385
22,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.019582273899654334
22,min. samples split,min. samples split,0.0024496072530263485
22,split criterion,split criterion,0.0005649574908098174
22,imputation,imputation,0.00031449609686363196
36,min. samples leaf,min. samples leaf,0.7456411282265173
36,max. features,max. features,0.06740450502140292
36,bootstrap,bootstrap,0.037701083419813715
36,bootstrap / max. features,bootstrap / max. features,0.020503861548601746
36,max. features / min. samples leaf,max. features / min. samples leaf,0.03487681487867966
36,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.01792927033684409
36,min. samples split,min. samples split,0.0024860277997884057
36,split criterion,split criterion,0.0020208472233273606
36,imputation,imputation,0.00039595958646502973
43,min. samples leaf,min. samples leaf,0.625981059905558
43,max. features,max. features,0.07291597159329011
43,bootstrap,bootstrap,0.07867621650006623
43,bootstrap / max. features,bootstrap / max. features,0.01576827761167071
43,max. features / min. samples leaf,max. features / min. samples leaf,0.021038062365344556
43,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.007956685443966383
43,min. samples split,min. samples split,0.0008279566189643193
43,split criterion,split criterion,0.09071786972851846
43,imputation,imputation,0.00020048472750883325
14964,min. samples leaf,min. samples leaf,0.8083238910028152
14964,max. features,max. features,0.004705427926701654
14964,bootstrap,bootstrap,0.09092562231667012
14964,bootstrap / max. features,bootstrap / max. features,0.0011895926996649724
14964,max. features / min. samples leaf,max. features / min. samples leaf,0.005945878660411297
14964,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.004354734949090371
14964,min. samples split,min. samples split,0.008790121848161568
14964,split criterion,split criterion,0.00014254385980641478
14964,imputation,imputation,0.00025838105787605445
53,min. samples leaf,min. samples leaf,0.6633267238409286
53,max. features,max. features,0.02807944282467445
53,bootstrap,bootstrap,0.022846160998919587
53,bootstrap / max. features,bootstrap / max. features,0.013438181001798014
53,max. features / min. samples leaf,max. features / min. samples leaf,0.04649871389569371
53,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.02753208678588874
53,min. samples split,min. samples split,0.002717162861491115
53,split criterion,split criterion,0.015361112906849456
53,imputation,imputation,0.0010478562915966698
14969,min. samples leaf,min. samples leaf,0.6511670204945608
14969,max. features,max. features,0.05075506522696641
14969,bootstrap,bootstrap,0.14025267341174338
14969,bootstrap / max. features,bootstrap / max. features,0.044551728237688014
14969,max. features / min. samples leaf,max. features / min. samples leaf,0.02242298129271081
14969,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.016130164110790303
14969,min. samples split,min. samples split,0.00544577378026342
14969,split criterion,split criterion,0.002925869062181753
14969,imputation,imputation,0.00027544639785384036
3889,min. samples leaf,min. samples leaf,0.42755898844384466
3889,max. features,max. features,0.19192674137190624
3889,bootstrap,bootstrap,0.03340377502205166
3889,bootstrap / max. features,bootstrap / max. features,0.08900768682086041
3889,max. features / min. samples leaf,max. features / min. samples leaf,0.05806755644360451
3889,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.030228887942605698
3889,min. samples split,min. samples split,0.0018847453685000362
3889,split criterion,split criterion,0.01055082879763146
3889,imputation,imputation,0.000835253175555056
9950,min. samples leaf,min. samples leaf,0.4871252311307261
9950,max. features,max. features,0.22000953619787503
9950,bootstrap,bootstrap,0.0022492954052159976
9950,bootstrap / max. features,bootstrap / max. features,0.05962357147564698
9950,max. features / min. samples leaf,max. features / min. samples leaf,0.04375661358826849
9950,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.024957036589244724
9950,min. samples split,min. samples split,0.0022992774979741218
9950,split criterion,split criterion,0.00026303054729283744
9950,imputation,imputation,0.0007302963694970269
125920,min. samples leaf,min. samples leaf,0.22956552256809126
125920,max. features,max. features,0.16426689658503055
125920,bootstrap,bootstrap,0.18798130289868947
125920,bootstrap / max. features,bootstrap / max. features,0.10111057596642428
125920,max. features / min. samples leaf,max. features / min. samples leaf,0.03901582653780822
125920,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.028740119440677475
125920,min. samples split,min. samples split,0.0070746110037103165
125920,split criterion,split criterion,0.001877902435229383
125920,imputation,imputation,0.0010430267727969003
3485,min. samples leaf,min. samples leaf,0.02567352977232273
3485,max. features,max. features,0.1481968023560984
3485,bootstrap,bootstrap,0.010432622325520237
3485,bootstrap / max. features,bootstrap / max. features,0.041516893098998864
3485,max. features / min. samples leaf,max. features / min. samples leaf,0.011613637141802916
3485,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.006094323820814929
3485,min. samples split,min. samples split,0.0013419895197130036
3485,split criterion,split criterion,0.6563047458252003
3485,imputation,imputation,0.0005231355254285004
146606,min. samples leaf,min. samples leaf,0.004955592588317965
146606,max. features,max. features,0.56675427161374
146606,bootstrap,bootstrap,0.03498435794430213
146606,bootstrap / max. features,bootstrap / max. features,0.257276613542737
146606,max. features / min. samples leaf,max. features / min. samples leaf,0.03011704115053076
146606,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.011111975001130717
146606,min. samples split,min. samples split,0.0023915808979558606
146606,split criterion,split criterion,0.0010850900029038555
146606,imputation,imputation,0.0003278979068578248
3918,min. samples leaf,min. samples leaf,0.33467189412666426
3918,max. features,max. features,0.12641342962786098
3918,bootstrap,bootstrap,0.028431286608611567
3918,bootstrap / max. features,bootstrap / max. features,0.08614573358540212
3918,max. features / min. samples leaf,max. features / min. samples leaf,0.08804244318655824
3918,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.06751857279021822
3918,min. samples split,min. samples split,0.005484986799021024
3918,split criterion,split criterion,0.00048796007514910077
3918,imputation,imputation,0.001173369422950769
9956,min. samples leaf,min. samples leaf,0.300814208676576
9956,max. features,max. features,0.27551438614666646
9956,bootstrap,bootstrap,0.1222530883896831
9956,bootstrap / max. features,bootstrap / max. features,0.14650301910137187
9956,max. features / min. samples leaf,max. features / min. samples leaf,0.0362528222267578
9956,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.021510646877331008
9956,min. samples split,min. samples split,0.006176231507145537
9956,split criterion,split criterion,0.0012892916748278665
9956,imputation,imputation,0.00022007764344547737
2074,min. samples leaf,min. samples leaf,0.6644825570154576
2074,max. features,max. features,0.16232057247107434
2074,bootstrap,bootstrap,0.051522245132185104
2074,bootstrap / max. features,bootstrap / max. features,0.02912550298781219
2074,max. features / min. samples leaf,max. features / min. samples leaf,0.02797190058204002
2074,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.012042028562741336
2074,min. samples split,min. samples split,0.004035434975505226
2074,split criterion,split criterion,0.00015500080051727936
2074,imputation,imputation,0.0001462004403783213
219,min. samples leaf,min. samples leaf,0.351075238460658
219,max. features,max. features,0.46167295827849775
219,bootstrap,bootstrap,0.09170190656444298
219,bootstrap / max. features,bootstrap / max. features,0.006618758934762381
219,max. features / min. samples leaf,max. features / min. samples leaf,0.027370180616783646
219,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.01264546600718952
219,min. samples split,min. samples split,0.0011337001612885303
219,split criterion,split criterion,0.001745898995728182
219,imputation,imputation,0.00025463643356508534
3512,min. samples leaf,min. samples leaf,0.20879150325871404
3512,max. features,max. features,0.41969128154016105
3512,bootstrap,bootstrap,0.11969861354191585
3512,bootstrap / max. features,bootstrap / max. features,0.11756386913645128
3512,max. features / min. samples leaf,max. features / min. samples leaf,0.030398424621935427
3512,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.018620048106860687
3512,min. samples split,min. samples split,0.0012761064279611647
3512,split criterion,split criterion,0.008226966693089177
3512,imputation,imputation,0.00021284256982537344
3903,min. samples leaf,min. samples leaf,0.031743278800575495
3903,max. features,max. features,0.25985533094038216
3903,bootstrap,bootstrap,0.17654000464201267
3903,bootstrap / max. features,bootstrap / max. features,0.21173828933442795
3903,max. features / min. samples leaf,max. features / min. samples leaf,0.06876223478248698
3903,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.042949392242314643
3903,min. samples split,min. samples split,0.003956427173630328
3903,split criterion,split criterion,0.0049283045880327185
3903,imputation,imputation,0.0018058008724096803
18,min. samples leaf,min. samples leaf,0.10155314392588521
18,max. features,max. features,0.31886346030508284
18,bootstrap,bootstrap,0.006460132918061164
18,bootstrap / max. features,bootstrap / max. features,0.06956897612394897
18,max. features / min. samples leaf,max. features / min. samples leaf,0.17961159315313557
18,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.03500881990061852
18,min. samples split,min. samples split,0.012699446893268455
18,split criterion,split criterion,0.0027973533790723645
18,imputation,imputation,0.0018678665910316285
3481,min. samples leaf,min. samples leaf,0.18781656090000232
3481,max. features,max. features,0.6252549383365424
3481,bootstrap,bootstrap,0.015452257420811796
3481,bootstrap / max. features,bootstrap / max. features,0.08111507246041738
3481,max. features / min. samples leaf,max. features / min. samples leaf,0.025435307377108196
3481,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.014822747364915123
3481,min. samples split,min. samples split,0.0012150786002691704
3481,split criterion,split criterion,0.0003039191299713355
3481,imputation,imputation,0.00037519189120529726
49,min. samples leaf,min. samples leaf,0.32500798283426363
49,max. features,max. features,0.398626504399279
49,bootstrap,bootstrap,0.03615493627363281
49,bootstrap / max. features,bootstrap / max. features,0.044760855013183165
49,max. features / min. samples leaf,max. features / min. samples leaf,0.07407069891958107
49,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.040945956436935715
49,min. samples split,min. samples split,0.001370026006270635
49,split criterion,split criterion,0.00015517816768952677
49,imputation,imputation,0.0003793550458557015
3492,min. samples leaf,min. samples leaf,0.3915957172524288
3492,max. features,max. features,0.20495976312200934
3492,bootstrap,bootstrap,0.07994280337117418
3492,bootstrap / max. features,bootstrap / max. features,0.05218551570075905
3492,max. features / min. samples leaf,max. features / min. samples leaf,0.09425608335698077
3492,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.04652115635188189
3492,min. samples split,min. samples split,0.0013618051508995407
3492,split criterion,split criterion,0.00015509270799259815
3492,imputation,imputation,0.0005884383444890065
9970,min. samples leaf,min. samples leaf,0.6258767108361869
9970,max. features,max. features,0.011824253095259227
9970,bootstrap,bootstrap,0.018112926512887994
9970,bootstrap / max. features,bootstrap / max. features,0.010993858564777019
9970,max. features / min. samples leaf,max. features / min. samples leaf,0.036447071183562496
9970,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.018484981550298818
9970,min. samples split,min. samples split,0.004076342927436749
9970,split criterion,split criterion,0.038820744756690374
9970,imputation,imputation,0.0007184989778806984
14968,min. samples leaf,min. samples leaf,0.636938155064626
14968,max. features,max. features,0.07832923378208559
14968,bootstrap,bootstrap,0.0011617251282486543
14968,bootstrap / max. features,bootstrap / max. features,0.01921317914063013
14968,max. features / min. samples leaf,max. features / min. samples leaf,0.04091144333644303
14968,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.010369713338466272
14968,min. samples split,min. samples split,0.00359656967700395
14968,split criterion,split criterion,0.002518931025571916
14968,imputation,imputation,0.02954764788725046
9954,min. samples leaf,min. samples leaf,0.24174741249008025
9954,max. features,max. features,0.377590500636077
9954,bootstrap,bootstrap,0.14548323504747596
9954,bootstrap / max. features,bootstrap / max. features,0.13638880697118405
9954,max. features / min. samples leaf,max. features / min. samples leaf,0.023568801011846774
9954,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.015177893800128572
9954,min. samples split,min. samples split,0.0024379241528076617
9954,split criterion,split criterion,0.0008292489114479713
9954,imputation,imputation,0.0004277046922157176
125923,min. samples leaf,min. samples leaf,0.05909873018663129
125923,max. features,max. features,0.06824739214844922
125923,bootstrap,bootstrap,0.22891109346113078
125923,bootstrap / max. features,bootstrap / max. features,0.08690846340795202
125923,max. features / min. samples leaf,max. features / min. samples leaf,0.10796539575376848
125923,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.05218010563492965
125923,min. samples split,min. samples split,0.018393620415884333
125923,split criterion,split criterion,0.0075903632399128675
125923,imputation,imputation,0.001988236039520244
32,min. samples leaf,min. samples leaf,0.4892033389791749
32,max. features,max. features,0.25933982793080435
32,bootstrap,bootstrap,0.022078443081874503
32,bootstrap / max. features,bootstrap / max. features,0.06037363606264595
32,max. features / min. samples leaf,max. features / min. samples leaf,0.047397443598970135
32,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.022337507699921322
32,min. samples split,min. samples split,0.0019193447143288668
32,split criterion,split criterion,0.009719880979386673
32,imputation,imputation,0.0003929320745494888
12,min. samples leaf,min. samples leaf,0.164757342135886
12,max. features,max. features,0.3938769936012485
12,bootstrap,bootstrap,0.059897491950736875
12,bootstrap / max. features,bootstrap / max. features,0.1548405377414428
12,max. features / min. samples leaf,max. features / min. samples leaf,0.022854557519494056
12,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.015823373860801432
12,min. samples split,min. samples split,0.002700572708228898
12,split criterion,split criterion,0.08185084179542965
12,imputation,imputation,0.0003577601527772881
14966,min. samples leaf,min. samples leaf,0.40852464935306676
14966,max. features,max. features,0.232690199108651
14966,bootstrap,bootstrap,0.060569608370072414
14966,bootstrap / max. features,bootstrap / max. features,0.06280722752542647
14966,max. features / min. samples leaf,max. features / min. samples leaf,0.04937944950857043
14966,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.021175472558922576
14966,min. samples split,min. samples split,0.0024429160566148246
14966,split criterion,split criterion,0.002485953867218413
14966,imputation,imputation,0.0007927780720360363
9914,min. samples leaf,min. samples leaf,0.12006194233487749
9914,max. features,max. features,0.7767697692624644
9914,bootstrap,bootstrap,0.02731727564719736
9914,bootstrap / max. features,bootstrap / max. features,0.00505395775088191
9914,max. features / min. samples leaf,max. features / min. samples leaf,0.01648441294054709
9914,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.009760137180480494
9914,min. samples split,min. samples split,0.00038366944569746234
9914,split criterion,split criterion,0.0107613790000083
9914,imputation,imputation,7.892273347929427e-05
58,min. samples leaf,min. samples leaf,0.007357983062114487
58,max. features,max. features,0.5590118624484861
58,bootstrap,bootstrap,0.21681788983834183
58,bootstrap / max. features,bootstrap / max. features,0.16988693171199887
58,max. features / min. samples leaf,max. features / min. samples leaf,0.008442104871604522
58,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.007185067047283656
58,min. samples split,min. samples split,0.0004707071746569507
58,split criterion,split criterion,0.00011391146990965217
58,imputation,imputation,0.00024102064023280952
3902,min. samples leaf,min. samples leaf,0.34933868726658396
3902,max. features,max. features,0.08355431324450849
3902,bootstrap,bootstrap,0.07627591829336272
3902,bootstrap / max. features,bootstrap / max. features,0.07061252347495359
3902,max. features / min. samples leaf,max. features / min. samples leaf,0.04058356811102254
3902,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.04031170966941269
3902,min. samples split,min. samples split,0.01042764862711762
3902,split criterion,split criterion,0.006851910504460251
3902,imputation,imputation,0.0017107028417835948
16,min. samples leaf,min. samples leaf,0.1727638693433929
16,max. features,max. features,0.6649440784730143
16,bootstrap,bootstrap,0.012005280291753628
16,bootstrap / max. features,bootstrap / max. features,0.07089178926293926
16,max. features / min. samples leaf,max. features / min. samples leaf,0.032874888828383214
16,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.013584701777485886
16,min. samples split,min. samples split,0.0013286238956899358
16,split criterion,split criterion,0.00013959734749667828
16,imputation,imputation,0.00014078716654459313
9971,min. samples leaf,min. samples leaf,0.02114634714706753
9971,max. features,max. features,0.5639903807699351
9971,bootstrap,bootstrap,0.08624486016189072
9971,bootstrap / max. features,bootstrap / max. features,0.04094789907433294
9971,max. features / min. samples leaf,max. features / min. samples leaf,0.030552771998976772
9971,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.022206431789587266
9971,min. samples split,min. samples split,0.0060336800118908655
9971,split criterion,split criterion,0.011067260153640249
9971,imputation,imputation,0.0014575293639173437
15,min. samples leaf,min. samples leaf,0.027759095190407798
15,max. features,max. features,0.703116250938247
15,bootstrap,bootstrap,0.08592737489684885
15,bootstrap / max. features,bootstrap / max. features,0.06515516175034963
15,max. features / min. samples leaf,max. features / min. samples leaf,0.01609470223901606
15,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.010715162262805972
15,min. samples split,min. samples split,0.0016315548874943978
15,split criterion,split criterion,0.0022766214185385744
15,imputation,imputation,0.001562876352116489
3543,min. samples leaf,min. samples leaf,0.5928737100955067
3543,max. features,max. features,0.18906723978338966
3543,bootstrap,bootstrap,0.004495771475152061
3543,bootstrap / max. features,bootstrap / max. features,0.002794919329787676
3543,max. features / min. samples leaf,max. features / min. samples leaf,0.08180429933624489
3543,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.010561009572902652
3543,min. samples split,min. samples split,0.004047151493921924
3543,split criterion,split criterion,0.0005505465233854056
3543,imputation,imputation,0.0006007645710192221
23,min. samples leaf,min. samples leaf,0.14281083059999655
23,max. features,max. features,0.4739440605490605
23,bootstrap,bootstrap,0.04054124904727754
23,bootstrap / max. features,bootstrap / max. features,0.037498946180830106
23,max. features / min. samples leaf,max. features / min. samples leaf,0.06311045021072886
23,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.02031075440007113
23,min. samples split,min. samples split,0.009049126667103426
23,split criterion,split criterion,0.00804873323636921
23,imputation,imputation,0.001283037255471586
3549,min. samples leaf,min. samples leaf,0.19097308462356363
3549,max. features,max. features,0.6279173453312568
3549,bootstrap,bootstrap,0.006765629881354014
3549,bootstrap / max. features,bootstrap / max. features,0.025101497559425034
3549,max. features / min. samples leaf,max. features / min. samples leaf,0.06835012815617117
3549,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.015827951260903805
3549,min. samples split,min. samples split,0.00125796080379941
3549,split criterion,split criterion,0.0005788630651016076
3549,imputation,imputation,0.00021411238969406567
3,min. samples leaf,min. samples leaf,0.8035886386092411
3,max. features,max. features,0.04149253962650709
3,bootstrap,bootstrap,0.056547581689197254
3,bootstrap / max. features,bootstrap / max. features,0.008619807223804635
3,max. features / min. samples leaf,max. features / min. samples leaf,0.019997491892746133
3,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.016910610893022135
3,min. samples split,min. samples split,0.0035220981600059143
3,split criterion,split criterion,0.00012786658134781445
3,imputation,imputation,9.768175046187236e-05
9967,min. samples leaf,min. samples leaf,0.03914493268660914
9967,max. features,max. features,0.7575568573288605
9967,bootstrap,bootstrap,0.003446264520155898
9967,bootstrap / max. features,bootstrap / max. features,0.010455120875117463
9967,max. features / min. samples leaf,max. features / min. samples leaf,0.08974616123634536
9967,bootstrap / max. feat. / samples leaf,bootstrap / max. feat. / samples leaf,0.007619694099604148
9967,min. samples split,min. samples split,0.0011032890709185628
9967,split criterion,split criterion,0.0032310479201420033
9967,imputation,imputation,0.00025782775627086426
